                   t                divB                mass
    9.0100009364e+02    3.3892691886e-12    3.8063934010e-03
    9.0200026262e+02    3.3885388831e-12    3.8063877442e-03
    9.0300015695e+02    3.3838969871e-12    3.8063825924e-03
    9.0400005408e+02    3.3833628930e-12    3.8063778562e-03
    9.0500023171e+02    3.3796721234e-12    3.8063732630e-03
    9.0600013443e+02    3.3788161096e-12    3.8063684751e-03
    9.0700004044e+02    3.3766850543e-12    3.8063632372e-03
    9.0800022726e+02    3.3747196148e-12    3.8063574925e-03
    9.0900013868e+02    3.3734957877e-12    3.8063513837e-03
    9.1000005305e+02    3.3735603047e-12    3.8063451621e-03
    9.1100024889e+02    3.3752310946e-12    3.8063390801e-03
    9.1200017017e+02    3.3742094651e-12    3.8063333074e-03
    9.1300009428e+02    3.3704395458e-12    3.8063278667e-03
    9.1400002125e+02    3.3719613481e-12    3.8063226558e-03
    9.1500022929e+02    3.3713926676e-12    3.8063175122e-03
    9.1600016238e+02    3.3706058267e-12    3.8063122739e-03
    9.1700009795e+02    3.3705905288e-12    3.8063068706e-03
    9.1800003598e+02    3.3676872653e-12    3.8063013367e-03
    9.1900025483e+02    3.3659659260e-12    3.8062957611e-03
    9.2000019897e+02    3.3623563014e-12    3.8062902282e-03
    9.2100014638e+02    3.3619352783e-12    3.8062847671e-03
    9.2200009714e+02    3.3619346132e-12    3.8062793681e-03
    9.2300005111e+02    3.3592987293e-12    3.8062740023e-03
    9.2400000778e+02    3.3581866430e-12    3.8062686176e-03
    9.2500024480e+02    3.3561433840e-12    3.8062631153e-03
    9.2600020672e+02    3.3544147283e-12    3.8062573703e-03
    9.2700017177e+02    3.3509647334e-12    3.8062513198e-03
    9.2800013975e+02    3.3520522101e-12    3.8062450460e-03
    9.2900011057e+02    3.3493072459e-12    3.8062387824e-03
    9.3000008459e+02    3.3482210994e-12    3.8062328242e-03
    9.3100006204e+02    3.3467658095e-12    3.8062273807e-03
    9.3200004240e+02    3.3453071939e-12    3.8062224547e-03
    9.3300002512e+02    3.3440560969e-12    3.8062178278e-03
    9.3400001036e+02    3.3421232483e-12    3.8062131420e-03
    9.3500027666e+02    3.3445715675e-12    3.8062080595e-03
    9.3600026825e+02    3.3408555232e-12    3.8062024198e-03
    9.3700026278e+02    3.3407224985e-12    3.8061962734e-03
    9.3800026041e+02    3.3389984987e-12    3.8061898546e-03
    9.3900026168e+02    3.3398817825e-12    3.8061834686e-03
    9.4000026651e+02    3.3341470888e-12    3.8061773748e-03
    9.4100027413e+02    3.3326365936e-12    3.8061716983e-03
    9.4200000619e+02    3.3322647896e-12    3.8061664106e-03
    9.4300001879e+02    3.3353902044e-12    3.8061613489e-03
    9.4400003415e+02    3.3369765236e-12    3.8061563125e-03
    9.4500005213e+02    3.3335511383e-12    3.8061511647e-03
    9.4600007279e+02    3.3307463130e-12    3.8061458798e-03
    9.4700009667e+02    3.3317080814e-12    3.8061405216e-03
    9.4800012420e+02    3.3283591852e-12    3.8061351820e-03
    9.4900015530e+02    3.3254765405e-12    3.8061299125e-03
    9.5000018965e+02    3.3188106740e-12    3.8061247156e-03
    9.5100022684e+02    3.3140743304e-12    3.8061195572e-03
    9.5200026637e+02    3.3118947211e-12    3.8061143806e-03
    9.5300003020e+02    3.3109176549e-12    3.8061090964e-03
    9.5400007474e+02    3.3052042451e-12    3.8061036038e-03
    9.5500012266e+02    3.3056179518e-12    3.8060978560e-03
    9.5600017395e+02    3.3044859118e-12    3.8060919321e-03
    9.5700022839e+02    3.3018207625e-12    3.8060860599e-03
    9.5800000804e+02    3.2996251902e-12    3.8060805300e-03
    9.5900006868e+02    3.2960953804e-12    3.8060755442e-03
    9.6000013183e+02    3.2917900368e-12    3.8060710906e-03
    9.6100019708e+02    3.2843798973e-12    3.8060669085e-03
    9.6200026484e+02    3.2852458879e-12    3.8060625941e-03
    9.6300005798e+02    3.2876303552e-12    3.8060577773e-03
    9.6400013274e+02    3.2862249495e-12    3.8060522796e-03
    9.6500021094e+02    3.2864311378e-12    3.8060462099e-03
    9.6600001455e+02    3.2853270330e-12    3.8060398885e-03
    9.6700009949e+02    3.2843985207e-12    3.8060336805e-03
    9.6800018727e+02    3.2846333093e-12    3.8060278603e-03
    9.6900027704e+02    3.2867756717e-12    3.8060225102e-03
    9.7000009074e+02    3.2801224426e-12    3.8060175195e-03
    9.7100018509e+02    3.2803831709e-12    3.8060126686e-03
    9.7200000489e+02    3.2801882898e-12    3.8060077605e-03
    9.7300010603e+02    3.2810276755e-12    3.8060026990e-03
    9.7400021037e+02    3.2793023454e-12    3.8059975172e-03
    9.7500004005e+02    3.2822654701e-12    3.8059923015e-03
    9.7600015110e+02    3.2840852476e-12    3.8059871168e-03
    9.7700026525e+02    3.2829379098e-12    3.8059819709e-03
    9.7800010404e+02    3.2857467258e-12    3.8059768186e-03
    9.7900022315e+02    3.2809558421e-12    3.8059715942e-03
    9.8000006681e+02    3.2800792095e-12    3.8059662527e-03
    9.8100019143e+02    3.2811187974e-12    3.8059607519e-03
    9.8200004148e+02    3.2786119474e-12    3.8059550811e-03
    9.8300017274e+02    3.2753814431e-12    3.8059492820e-03
    9.8400002884e+02    3.2715709513e-12    3.8059434912e-03
    9.8500016557e+02    3.2706357878e-12    3.8059379034e-03
    9.8600002718e+02    3.2684588390e-12    3.8059327052e-03
    9.8700016967e+02    3.2653686758e-12    3.8059279543e-03
    9.8800003695e+02    3.2613719495e-12    3.8059235351e-03
    9.8900018510e+02    3.2574676752e-12    3.8059191625e-03
    9.9000005863e+02    3.2589602121e-12    3.8059145008e-03
    9.9100021378e+02    3.2615774726e-12    3.8059093258e-03
    9.9200009427e+02    3.2573240086e-12    3.8059036466e-03
    9.9300025535e+02    3.2551816462e-12    3.8058976930e-03
    9.9400014070e+02    3.2508935958e-12    3.8058917963e-03
    9.9500002842e+02    3.2586449436e-12    3.8058862066e-03
    9.9600019683e+02    3.2566894809e-12    3.8058810077e-03
    9.9700009030e+02    3.2579266104e-12    3.8058761312e-03
    9.9800026507e+02    3.2524759243e-12    3.8058714266e-03
    9.9900016521e+02    3.2526455308e-12    3.8058667727e-03
    1.0000000684e+03    3.2516132593e-12    3.8058621163e-03
    1.0010002522e+03    3.2507592409e-12    3.8058574613e-03
    1.0020001607e+03    3.2434122880e-12    3.8058528092e-03
    1.0030000720e+03    3.2386120926e-12    3.8058481046e-03
    1.0040002642e+03    3.2380167627e-12    3.8058432529e-03
    1.0050001813e+03    3.2543931078e-12    3.8058381768e-03
    1.0060001013e+03    3.2571312188e-12    3.8058328721e-03
    1.0070000243e+03    3.2562824625e-12    3.8058274306e-03
    1.0080002281e+03    3.2517799849e-12    3.8058219762e-03
    1.0090001566e+03    3.2523526048e-12    3.8058165821e-03
    1.0100000878e+03    3.2472978543e-12    3.8058112285e-03
    1.0110000218e+03    3.2498935370e-12    3.8058058573e-03
    1.0120002372e+03    3.2505678912e-12    3.8058004574e-03
    1.0130001777e+03    3.2537827009e-12    3.8057951153e-03
    1.0140001213e+03    3.2438882957e-12    3.8057899521e-03
    1.0150000674e+03    3.2580555492e-12    3.8057850233e-03
    1.0160000161e+03    3.2578898673e-12    3.8057802619e-03
    1.0170002458e+03    3.2495970536e-12    3.8057754983e-03
    1.0180002006e+03    3.2510910972e-12    3.8057705544e-03
    1.0190001583e+03    3.2556633355e-12    3.8057653421e-03
    1.0200001189e+03    3.2598344493e-12    3.8057599139e-03
    1.0210000824e+03    3.2621249286e-12    3.8057544115e-03
    1.0220000491e+03    3.2682958516e-12    3.8057489784e-03
    1.0230000187e+03    3.2796494200e-12    3.8057436975e-03
    1.0240002688e+03    3.2850616945e-12    3.8057385833e-03
    1.0250002436e+03    3.2892269949e-12    3.8057336156e-03
    1.0260002214e+03    3.2934213623e-12    3.8057287609e-03
    1.0270002022e+03    3.2920988140e-12    3.8057239962e-03
    1.0280001861e+03    3.2979325600e-12    3.8057192839e-03
    1.0290001728e+03    3.2989964120e-12    3.8057145497e-03
    1.0300001624e+03    3.3061323593e-12    3.8057097076e-03
    1.0310001552e+03    3.3121782944e-12    3.8057046954e-03
    1.0320001510e+03    3.3177678775e-12    3.8056994997e-03
    1.0330001499e+03    3.3198984883e-12    3.8056941578e-03
    1.0340001513e+03    3.3249038249e-12    3.8056887280e-03
    1.0350001554e+03    3.3339669140e-12    3.8056832511e-03
    1.0360001623e+03    3.3316822482e-12    3.8056777406e-03
    1.0370001724e+03    3.3326065786e-12    3.8056722194e-03
    1.0380001857e+03    3.3357661610e-12    3.8056667777e-03
    1.0390002018e+03    3.3375043673e-12    3.8056615890e-03
    1.0400002203e+03    3.3459803031e-12    3.8056568298e-03
    1.0410002414e+03    3.3434572879e-12    3.8056525482e-03
    1.0420002654e+03    3.3449106377e-12    3.8056485933e-03
    1.0430000147e+03    3.3456053389e-12    3.8056446558e-03
    1.0440000453e+03    3.3637693042e-12    3.8056404162e-03
    1.0450000789e+03    3.3756780522e-12    3.8056357032e-03
    1.0460001154e+03    3.3737945109e-12    3.8056305560e-03
    1.0470001546e+03    3.3689345093e-12    3.8056251694e-03
    1.0480001964e+03    3.3650075582e-12    3.8056197648e-03
    1.0490002410e+03    3.3671904896e-12    3.8056144853e-03
    1.0500000106e+03    3.3933449719e-12    3.8056093802e-03
    1.0510000613e+03    3.4023615538e-12    3.8056044305e-03
    1.0520001150e+03    3.4086603717e-12    3.8055996055e-03
    1.0530001716e+03    3.3871159148e-12    3.8055948804e-03
    1.0540002312e+03    3.3767825980e-12    3.8055902149e-03
    1.0550000159e+03    3.3913916698e-12    3.8055855334e-03
    1.0560000814e+03    3.4059891148e-12    3.8055807266e-03
    1.0570001496e+03    3.4136540814e-12    3.8055756961e-03
    1.0580002202e+03    3.4184530424e-12    3.8055703930e-03
    1.0590000155e+03    3.4206156268e-12    3.8055648513e-03
    1.0600000919e+03    3.4325156547e-12    3.8055591707e-03
    1.0610001716e+03    3.4285189428e-12    3.8055534932e-03
    1.0620002547e+03    3.4424536603e-12    3.8055479789e-03
    1.0630000628e+03    3.4502581486e-12    3.8055427837e-03
    1.0640001514e+03    3.4499035312e-12    3.8055380258e-03
    1.0650002425e+03    3.4498395838e-12    3.8055337171e-03
    1.0660000585e+03    3.4463806114e-12    3.8055297164e-03
    1.0670001559e+03    3.4443633619e-12    3.8055257513e-03
    1.0680002564e+03    3.4522056372e-12    3.8055215284e-03
    1.0690000817e+03    3.4614663819e-12    3.8055168651e-03
    1.0700001877e+03    3.4691604156e-12    3.8055117640e-03
    1.0710000186e+03    3.4763922840e-12    3.8055064031e-03
    1.0720001305e+03    3.4808918548e-12    3.8055010290e-03
    1.0730002452e+03    3.4918210450e-12    3.8054958407e-03
    1.0740000847e+03    3.4989279254e-12    3.8054908986e-03
    1.0750002052e+03    3.4999510836e-12    3.8054861273e-03
    1.0760000508e+03    3.5049040996e-12    3.8054813817e-03
    1.0770001778e+03    3.5132201669e-12    3.8054765427e-03
    1.0780000296e+03    3.5249486995e-12    3.8054715814e-03
    1.0790001619e+03    3.5270647768e-12    3.8054665547e-03
    1.0800000187e+03    3.5258381496e-12    3.8054615650e-03
    1.0810001564e+03    3.5260503386e-12    3.8054566849e-03
    1.0820000191e+03    3.5284919662e-12    3.8054519321e-03
    1.0830001625e+03    3.5307301249e-12    3.8054472551e-03
    1.0840000309e+03    3.5360784520e-12    3.8054425823e-03
    1.0850001806e+03    3.5347471836e-12    3.8054378659e-03
    1.0860000555e+03    3.5288349568e-12    3.8054331245e-03
    1.0870002114e+03    3.5209316408e-12    3.8054284294e-03
    1.0880000917e+03    3.5252655298e-12    3.8054238586e-03
    1.0890002526e+03    3.5232657205e-12    3.8054194387e-03
    1.0900001384e+03    3.5220739737e-12    3.8054151259e-03
    1.0910000271e+03    3.5305731631e-12    3.8054108251e-03
    1.0920001965e+03    3.5316922424e-12    3.8054064416e-03
    1.0930000907e+03    3.5378515387e-12    3.8054019150e-03
    1.0940002660e+03    3.5422348416e-12    3.8053972440e-03
    1.0950001664e+03    3.5419528917e-12    3.8053924920e-03
    1.0960000697e+03    3.5439032871e-12    3.8053877192e-03
    1.0970002537e+03    3.5487691021e-12    3.8053829296e-03
    1.0980001625e+03    3.5511787560e-12    3.8053780789e-03
    1.0990000744e+03    3.5517194021e-12    3.8053730974e-03
    1.1000002675e+03    3.5589774309e-12    3.8053679443e-03
    1.1010001852e+03    3.5532512328e-12    3.8053626633e-03
    1.1020001054e+03    3.5565648702e-12    3.8053573835e-03
    1.1030000285e+03    3.5544139126e-12    3.8053522733e-03
    1.1040002325e+03    3.5556841403e-12    3.8053474587e-03
    1.1050001614e+03    3.5612620967e-12    3.8053429614e-03
    1.1060000928e+03    3.5695461903e-12    3.8053386686e-03
    1.1070000270e+03    3.5834314939e-12    3.8053343873e-03
    1.1080002425e+03    3.5780831668e-12    3.8053299336e-03
    1.1090001830e+03    3.5819955844e-12    3.8053252170e-03
    1.1100001264e+03    3.5819258236e-12    3.8053202617e-03
    1.1110000724e+03    3.5874805264e-12    3.8053151816e-03
    1.1120000211e+03    3.5929015210e-12    3.8053101289e-03
    1.1130002506e+03    3.5983341424e-12    3.8053052403e-03
    1.1140002048e+03    3.5974301589e-12    3.8053005989e-03
    1.1150001616e+03    3.6054090491e-12    3.8052962060e-03
    1.1160001211e+03    3.6107864432e-12    3.8052919781e-03
    1.1170000837e+03    3.6055950778e-12    3.8052877705e-03
    1.1180000492e+03    3.6157946865e-12    3.8052834387e-03
    1.1190000178e+03    3.6152976408e-12    3.8052788812e-03
    1.1200002670e+03    3.6141872816e-12    3.8052740517e-03
    1.1210002409e+03    3.6150331312e-12    3.8052689616e-03
    1.1220002179e+03    3.6176491607e-12    3.8052636558e-03
    1.1230001979e+03    3.6214133366e-12    3.8052582140e-03
    1.1240001807e+03    3.6261047497e-12    3.8052527634e-03
    1.1250001660e+03    3.6303427176e-12    3.8052474721e-03
    1.1260001539e+03    3.6380164043e-12    3.8052425017e-03
    1.1270001446e+03    3.6511343393e-12    3.8052379389e-03
    1.1280001380e+03    3.6563983721e-12    3.8052337431e-03
    1.1290001337e+03    3.6722834850e-12    3.8052297466e-03
    1.1300001321e+03    3.6775591446e-12    3.8052257063e-03
    1.1310001334e+03    3.6823900792e-12    3.8052214128e-03
    1.1320001379e+03    3.6869245305e-12    3.8052167611e-03
    1.1330001453e+03    3.6906509193e-12    3.8052117907e-03
    1.1340001555e+03    3.6971822731e-12    3.8052066654e-03
    1.1350001685e+03    3.6928541975e-12    3.8052016101e-03
    1.1360001841e+03    3.7027922032e-12    3.8051968306e-03
    1.1370002022e+03    3.7089049923e-12    3.8051924428e-03
    1.1380002228e+03    3.7080126356e-12    3.8051884309e-03
    1.1390002460e+03    3.7119483067e-12    3.8051846582e-03
    1.1400002721e+03    3.7099979113e-12    3.8051808849e-03
    1.1410000231e+03    3.7125499935e-12    3.8051768902e-03
    1.1420000553e+03    3.7144306281e-12    3.8051725513e-03
    1.1430000902e+03    3.7172937271e-12    3.8051678694e-03
    1.1440001276e+03    3.7114861415e-12    3.8051629470e-03
    1.1450001677e+03    3.7168286552e-12    3.8051579055e-03
    1.1460002106e+03    3.7190406535e-12    3.8051528367e-03
    1.1470002562e+03    3.7245953563e-12    3.8051478155e-03
    1.1480000262e+03    3.7271590653e-12    3.8051429195e-03
    1.1490000770e+03    3.7310366025e-12    3.8051382232e-03
    1.1500001308e+03    3.7338909814e-12    3.8051337768e-03
    1.1510001875e+03    3.7338095938e-12    3.8051295651e-03
    1.1520002467e+03    3.7328329428e-12    3.8051254920e-03
    1.1530000302e+03    3.7338822613e-12    3.8051214027e-03
    1.1540000943e+03    3.7411170364e-12    3.8051171334e-03
    1.1550001612e+03    3.7501743122e-12    3.8051125934e-03
    1.1560002309e+03    3.7513282719e-12    3.8051077827e-03
    1.1570000254e+03    3.7602809064e-12    3.8051027844e-03
    1.1580001010e+03    3.7680476075e-12    3.8050977327e-03
    1.1590001797e+03    3.7585049130e-12    3.8050927935e-03
    1.1600002615e+03    3.7631469121e-12    3.8050881174e-03
    1.1610000676e+03    3.7701782183e-12    3.8050837960e-03
    1.1620001540e+03    3.7726140325e-12    3.8050798136e-03
    1.1630002426e+03    3.7716693551e-12    3.8050760426e-03
    1.1640000557e+03    3.7713990321e-12    3.8050722665e-03
    1.1650001499e+03    3.7783140702e-12    3.8050682566e-03
    1.1660002472e+03    3.7803720135e-12    3.8050638772e-03
    1.1670000695e+03    3.7899990023e-12    3.8050591318e-03
    1.1680001728e+03    3.7921644935e-12    3.8050541290e-03
    1.1690000008e+03    3.7930365033e-12    3.8050490367e-03
    1.1700001097e+03    3.8007915777e-12    3.8050440126e-03
    1.1710002209e+03    3.7971378564e-12    3.8050391765e-03
    1.1720000564e+03    3.8065584695e-12    3.8050345932e-03
    1.1730001727e+03    3.8059364358e-12    3.8050302644e-03
    1.1740000139e+03    3.8072241037e-12    3.8050261310e-03
    1.1750001362e+03    3.8063753475e-12    3.8050220713e-03
    1.1760002614e+03    3.8325618035e-12    3.8050179464e-03
    1.1770001113e+03    3.8391164109e-12    3.8050136467e-03
    1.1780002421e+03    3.8370642810e-12    3.8050091318e-03
    1.1790000973e+03    3.8402413036e-12    3.8050044521e-03
    1.1800002328e+03    3.8403139711e-12    3.8049997206e-03
    1.1810000926e+03    3.8460634228e-12    3.8049950693e-03
    1.1820002331e+03    3.8568240244e-12    3.8049905755e-03
    1.1830000988e+03    3.8456826451e-12    3.8049862532e-03
    1.1840002460e+03    3.8478859234e-12    3.8049820699e-03
    1.1850001182e+03    3.8529842743e-12    3.8049779919e-03
    1.1860002711e+03    3.8656923646e-12    3.8049739999e-03
    1.1870001482e+03    3.8665207740e-12    3.8049700875e-03
    1.1880000275e+03    3.8750490304e-12    3.8049662207e-03
    1.1890001874e+03    3.8673491834e-12    3.8049623233e-03
    1.1900000718e+03    3.8724969482e-12    3.8049582933e-03
    1.1910002372e+03    3.8778045816e-12    3.8049540488e-03
    1.1920001276e+03    3.8910911051e-12    3.8049495819e-03
    1.1930000212e+03    3.8912160932e-12    3.8049449429e-03
    1.1940001959e+03    3.8949541087e-12    3.8049402342e-03
    1.1950000953e+03    3.8963812982e-12    3.8049355915e-03
    1.1960002752e+03    3.9016656780e-12    3.8049311454e-03
    1.1970001793e+03    3.9032004153e-12    3.8049269745e-03
    1.1980000858e+03    3.9036131666e-12    3.8049230512e-03
    1.1990002733e+03    3.9024417667e-12    3.8049192375e-03
    1.2000001854e+03    3.8997763233e-12    3.8049153283e-03
    1.2010001006e+03    3.9066855480e-12    3.8049111304e-03
    1.2020000190e+03    3.9099962788e-12    3.8049065521e-03
    1.2030002186e+03    3.9198703371e-12    3.8049016444e-03
    1.2040001429e+03    3.9176496186e-12    3.8048965894e-03
    1.2050000695e+03    3.9191581957e-12    3.8048916331e-03
    1.2060002762e+03    3.9154114600e-12    3.8048869902e-03
    1.2070002069e+03    3.9225619408e-12    3.8048827608e-03
    1.2080001405e+03    3.9046973656e-12    3.8048788702e-03
    1.2090000774e+03    3.9005495053e-12    3.8048751182e-03
    1.2100000176e+03    3.9045462172e-12    3.8048712785e-03
    1.2110002390e+03    3.9121210761e-12    3.8048672038e-03
    1.2120001849e+03    3.9160160535e-12    3.8048628930e-03
    1.2130001333e+03    3.9164694986e-12    3.8048584524e-03
    1.2140000841e+03    3.9187309109e-12    3.8048540209e-03
    1.2150000374e+03    3.9193442245e-12    3.8048496854e-03
    1.2160002715e+03    3.9238961159e-12    3.8048454407e-03
    1.2170002303e+03    3.9401387529e-12    3.8048412228e-03
    1.2180001919e+03    3.9330929132e-12    3.8048369605e-03
    1.2190001564e+03    3.9084150342e-12    3.8048326352e-03
    1.2200001238e+03    3.9114728821e-12    3.8048282948e-03
    1.2210000939e+03    3.9183850136e-12    3.8048240283e-03
    1.2220000668e+03    3.9333719564e-12    3.8048199179e-03
    1.2230000422e+03    3.9368163953e-12    3.8048159857e-03
    1.2240000200e+03    3.9407171861e-12    3.8048121733e-03
    1.2250000002e+03    3.9444435748e-12    3.8048083547e-03
    1.2260002612e+03    3.9516405629e-12    3.8048043834e-03
    1.2270002468e+03    3.9612820852e-12    3.8048001473e-03
    1.2280002357e+03    3.9623837243e-12    3.8047956131e-03
    1.2290002279e+03    3.9571981724e-12    3.8047908565e-03
    1.2300002229e+03    3.9612937120e-12    3.8047860493e-03
    1.2310002203e+03    3.9658136297e-12    3.8047814272e-03
    1.2320002200e+03    3.9790274858e-12    3.8047771982e-03
    1.2330002219e+03    3.9714700670e-12    3.8047734385e-03
    1.2340002267e+03    3.9719758327e-12    3.8047700349e-03
    1.2350002344e+03    3.9747924246e-12    3.8047667092e-03
    1.2360002451e+03    3.9788472704e-12    3.8047631541e-03
    1.2370002586e+03    3.9814138861e-12    3.8047591860e-03
    1.2380002749e+03    3.9796814932e-12    3.8047548237e-03
    1.2390000157e+03    3.9801785388e-12    3.8047502622e-03
    1.2400000372e+03    3.9831026785e-12    3.8047457463e-03
    1.2410000613e+03    3.9968223003e-12    3.8047414430e-03
    1.2420000881e+03    4.0144398061e-12    3.8047373775e-03
    1.2430001178e+03    4.0168727136e-12    3.8047334634e-03
    1.2440001502e+03    4.0203258726e-12    3.8047295758e-03
    1.2450001853e+03    4.0219826914e-12    3.8047256230e-03
    1.2460002231e+03    4.0259735898e-12    3.8047215777e-03
    1.2470002635e+03    4.0253079556e-12    3.8047174709e-03
    1.2480000284e+03    4.0279007316e-12    3.8047133515e-03
    1.2490000742e+03    4.0334176473e-12    3.8047092547e-03
    1.2500001228e+03    4.0321764866e-12    3.8047051900e-03
    1.2510001740e+03    4.0329235084e-12    3.8047011347e-03
    1.2520002276e+03    4.0394345153e-12    3.8046970407e-03
    1.2530000055e+03    4.0455560245e-12    3.8046928441e-03
    1.2540000643e+03    4.0320660320e-12    3.8046884849e-03
    1.2550001262e+03    4.0249242713e-12    3.8046839540e-03
    1.2560001910e+03    4.0214129782e-12    3.8046793272e-03
    1.2570002585e+03    4.0363098133e-12    3.8046747532e-03
    1.2580000504e+03    4.0384375174e-12    3.8046704160e-03
    1.2590001230e+03    4.0453903426e-12    3.8046664396e-03
    1.2600001985e+03    4.0451839670e-12    3.8046628027e-03
    1.2610002769e+03    4.0375829477e-12    3.8046593231e-03
    1.2620000800e+03    4.0391351252e-12    3.8046557406e-03
    1.2630001640e+03    4.0515990528e-12    3.8046518488e-03
    1.2640002505e+03    4.0538604650e-12    3.8046476115e-03
    1.2650000614e+03    4.0457275198e-12    3.8046431683e-03
    1.2660001530e+03    4.0379433784e-12    3.8046387378e-03
    1.2670002470e+03    4.0413936308e-12    3.8046345006e-03
    1.2680000653e+03    4.0457275198e-12    3.8046305132e-03
    1.2690001648e+03    4.0382311417e-12    3.8046267127e-03
    1.2700002674e+03    4.0429690619e-12    3.8046229961e-03
    1.2710000946e+03    4.0432306649e-12    3.8046192930e-03
    1.2720002027e+03    4.0480993866e-12    3.8046155838e-03
    1.2730000352e+03    4.0487795543e-12    3.8046118871e-03
    1.2740001486e+03    4.0466344100e-12    3.8046082062e-03
    1.2750002645e+03    4.0477127955e-12    3.8046045201e-03
    1.2760001049e+03    4.0472680705e-12    3.8046007810e-03
    1.2770002260e+03    4.0461431778e-12    3.8045969395e-03
    1.2780000716e+03    4.0548923434e-12    3.8045929847e-03
    1.2790001980e+03    4.0499509542e-12    3.8045889388e-03
    1.2800000487e+03    4.0513287297e-12    3.8045848445e-03
    1.2810001800e+03    4.0560172361e-12    3.8045807349e-03
    1.2820000359e+03    4.0537994243e-12    3.8045766277e-03
    1.2830001730e+03    4.0570520211e-12    3.8045725431e-03
    1.2840000348e+03    4.0547441017e-12    3.8045685365e-03
    1.2850001774e+03    4.0560492098e-12    3.8045646896e-03
    1.2860000445e+03    4.0533953931e-12    3.8045610602e-03
    1.2870001924e+03    4.0545377260e-12    3.8045576132e-03
    1.2880000650e+03    4.0588047609e-12    3.8045541967e-03
    1.2890002187e+03    4.0609673454e-12    3.8045505869e-03
    1.2900000972e+03    4.0661935911e-12    3.8045466210e-03
    1.2910002566e+03    4.0816514192e-12    3.8045422890e-03
    1.2920001404e+03    4.0834012523e-12    3.8045377625e-03
    1.2930000263e+03    4.0653971554e-12    3.8045332952e-03
    1.2940001927e+03    4.0519304166e-12    3.8045290901e-03
    1.2950000834e+03    4.0494451885e-12    3.8045252053e-03
    1.2960002548e+03    4.0484365637e-12    3.8045215406e-03
    1.2970001508e+03    4.0517066007e-12    3.8045179353e-03
    1.2980000498e+03    4.0580344856e-12    3.8045142604e-03
    1.2990002299e+03    4.0547586352e-12    3.8045104849e-03
    1.3000001345e+03    4.0500526887e-12    3.8045066692e-03
    1.3010000419e+03    4.0542644963e-12    3.8045028859e-03
    1.3020002303e+03    4.0449601511e-12    3.8044991483e-03
    1.3030001434e+03    4.0477680228e-12    3.8044953896e-03
    1.3040000590e+03    4.0462071252e-12    3.8044915050e-03
    1.3050002555e+03    4.0471082020e-12    3.8044874355e-03
    1.3060001764e+03    4.0453874359e-12    3.8044832121e-03
    1.3070000999e+03    4.0416290734e-12    3.8044789358e-03
    1.3080000260e+03    4.0436463229e-12    3.8044747160e-03
    1.3090002327e+03    4.0452246607e-12    3.8044706068e-03
    1.3100001638e+03    4.0553021880e-12    3.8044666072e-03
    1.3110000978e+03    4.0558544609e-12    3.8044627059e-03
    1.3120000344e+03    4.0477767429e-12    3.8044589273e-03
    1.3130002520e+03    4.0448845769e-12    3.8044553437e-03
    1.3140001941e+03    4.0522268999e-12    3.8044520171e-03
    1.3150001390e+03    4.0560114227e-12    3.8044488921e-03
    1.3160000866e+03    4.0594674884e-12    3.8044457878e-03
    1.3170000370e+03    4.0533459792e-12    3.8044424692e-03
    1.3180002683e+03    4.0520176175e-12    3.8044387640e-03
    1.3190002242e+03    4.0465937162e-12    3.8044346606e-03
    1.3200001830e+03    4.0460240031e-12    3.8044303173e-03
    1.3210001442e+03    4.0449543377e-12    3.8044259911e-03
    1.3220001079e+03    4.0489423294e-12    3.8044219107e-03
    1.3230000738e+03    4.0398269197e-12    3.8044181882e-03
    1.3240000420e+03    4.0394955560e-12    3.8044147881e-03
    1.3250000130e+03    4.0471256422e-12    3.8044115644e-03
    1.3260002651e+03    4.0459600557e-12    3.8044083493e-03
    1.3270002418e+03    4.0447508687e-12    3.8044050414e-03
    1.3280002213e+03    4.0515292920e-12    3.8044016337e-03
    1.3290002033e+03    4.0627491522e-12    3.8043981934e-03
    1.3300001879e+03    4.0645571193e-12    3.8043947852e-03
    1.3310001754e+03    4.0673330173e-12    3.8043913972e-03
    1.3320001657e+03    4.0578920573e-12    3.8043879350e-03
    1.3330001588e+03    4.0568572722e-12    3.8043842739e-03
    1.3340001547e+03    4.0633363055e-12    3.8043803475e-03
    1.3350001533e+03    4.0693996807e-12    3.8043762029e-03
    1.3360001544e+03    4.0711204468e-12    3.8043719785e-03
    1.3370001582e+03    4.0569880737e-12    3.8043678159e-03
    1.3380001647e+03    4.0435707487e-12    3.8043637838e-03
    1.3390001739e+03    4.0453467421e-12    3.8043598706e-03
    1.3400001858e+03    4.0550057046e-12    3.8043560407e-03
    1.3410002004e+03    4.0744021106e-12    3.8043523006e-03
    1.3420002177e+03    4.0609382784e-12    3.8043487129e-03
    1.3430002375e+03    4.0700827551e-12    3.8043453419e-03
    1.3440002597e+03    4.0736463687e-12    3.8043421813e-03
    1.3450000062e+03    4.0758409268e-12    3.8043391106e-03
    1.3460000336e+03    4.0825147089e-12    3.8043359210e-03
    1.3470000639e+03    4.0773233436e-12    3.8043324216e-03
    1.3480000973e+03    4.0784017291e-12    3.8043285326e-03
    1.3490001335e+03    4.0824623884e-12    3.8043243242e-03
    1.3500001725e+03    4.0794045405e-12    3.8043199772e-03
    1.3510002141e+03    4.0785267172e-12    3.8043157026e-03
