                   t                divB                mass
    1.3520000943e+03    9.7839762396e-13    3.2142179074e-03
    1.3530000158e+03    9.7853754098e-13    3.2140901941e-03
    1.3540001972e+03    9.7717600673e-13    3.2139673835e-03
    1.3550002919e+03    9.7925926482e-13    3.2138509551e-03
    1.3560000673e+03    9.8388582461e-13    3.2137392028e-03
    1.3570001119e+03    9.8456238536e-13    3.2136310818e-03
    1.3580001859e+03    9.8083731622e-13    3.2135236893e-03
    1.3590000467e+03    9.8595757054e-13    3.2134143153e-03
    1.3600001529e+03    9.8735984012e-13    3.2133013145e-03
    1.3610002153e+03    9.9047653591e-13    3.2131826614e-03
    1.3620000378e+03    9.9205060233e-13    3.2130584251e-03
    1.3630002212e+03    9.9158391710e-13    3.2129289481e-03
    1.3640002672e+03    9.8614796394e-13    3.2127949473e-03
    1.3650001714e+03    9.8934258820e-13    3.2126564607e-03
    1.3660000694e+03    9.8675368064e-13    3.2125137073e-03
    1.3670002155e+03    9.8698170996e-13    3.2123669321e-03
    1.3680002635e+03    9.8738065056e-13    3.2122150992e-03
    1.3690003121e+03    9.8376627526e-13    3.2120612117e-03
    1.3700001411e+03    9.8253801640e-13    3.2119080752e-03
    1.3710002574e+03    9.8350680889e-13    3.2117567064e-03
    1.3720000874e+03    9.8841054606e-13    3.2116082658e-03
    1.3730000983e+03    9.8541295684e-13    3.2114634184e-03
    1.3740002506e+03    9.8594605838e-13    3.2113209273e-03
    1.3750001663e+03    9.8613999399e-13    3.2111810030e-03
    1.3760002751e+03    9.8833793090e-13    3.2110454133e-03
    1.3770001748e+03    9.8579551475e-13    3.2109147858e-03
    1.3780002454e+03    9.8433922658e-13    3.2107891693e-03
    1.3790000970e+03    9.8301842767e-13    3.2106696898e-03
    1.3800003125e+03    9.7658401607e-13    3.2105577038e-03
    1.3810000018e+03    9.7723223920e-13    3.2104548204e-03
    1.3820000522e+03    9.7484789386e-13    3.2103618343e-03
    1.3830000423e+03    9.7441574511e-13    3.2102780206e-03
    1.3840002768e+03    9.7217441621e-13    3.2102027835e-03
    1.3850002641e+03    9.6715865688e-13    3.2101355583e-03
    1.3860002450e+03    9.6867737638e-13    3.2100751395e-03
    1.3870002058e+03    9.7087088554e-13    3.2100199136e-03
    1.3880001936e+03    9.6764172480e-13    3.2099660423e-03
    1.3890001510e+03    9.6667381785e-13    3.2099111642e-03
    1.3900001695e+03    9.7016067385e-13    3.2098549670e-03
    1.3910001444e+03    9.6924235774e-13    3.2097973486e-03
    1.3920001310e+03    9.6980778189e-13    3.2097381070e-03
    1.3930001543e+03    9.7050028256e-13    3.2096744554e-03
    1.3940001825e+03    9.6927999365e-13    3.2096037349e-03
    1.3950001058e+03    9.6786886856e-13    3.2095259662e-03
    1.3960002856e+03    9.6733886645e-13    3.2094323108e-03
    1.3970002605e+03    9.6308866573e-13    3.2093246873e-03
    1.3980002677e+03    9.6417745035e-13    3.2092121212e-03
    1.3990002979e+03    9.7081111086e-13    3.2090934966e-03
    1.4000001986e+03    9.6962978619e-13    3.2089683657e-03
    1.4010000555e+03    9.6566163337e-13    3.2088377225e-03
    1.4020000258e+03    9.6661182930e-13    3.2087068045e-03
    1.4030003114e+03    9.6739996945e-13    3.2085680121e-03
    1.4040000953e+03    9.6830588785e-13    3.2084189560e-03
    1.4050003064e+03    9.6821777555e-13    3.2082720515e-03
    1.4060002827e+03    9.7018192707e-13    3.2081201768e-03
    1.4070001159e+03    9.7228643838e-13    3.2079682761e-03
    1.4080002903e+03    9.7688908829e-13    3.2078184221e-03
    1.4090000155e+03    9.7572016133e-13    3.2076656352e-03
    1.4100000469e+03    9.7960684348e-13    3.2075177627e-03
    1.4110001991e+03    9.8162368527e-13    3.2073817618e-03
    1.4120001179e+03    9.8597970931e-13    3.2072508915e-03
    1.4130001681e+03    9.8913846876e-13    3.2071290411e-03
    1.4140002775e+03    9.8610501473e-13    3.2070256083e-03
    1.4150000630e+03    9.8485550265e-13    3.2069302459e-03
    1.4160000163e+03    9.8708044886e-13    3.2068454115e-03
    1.4170001834e+03    9.8949268905e-13    3.2067741128e-03
    1.4180002375e+03    9.9061689570e-13    3.2067068105e-03
    1.4190000593e+03    9.9375528749e-13    3.2066467464e-03
    1.4200000447e+03    9.9765348180e-13    3.2065980048e-03
    1.4210002931e+03    9.9819898105e-13    3.2065495689e-03
    1.4220000538e+03    9.9476702919e-13    3.2064981848e-03
    1.4230002040e+03    9.9718812489e-13    3.2064460714e-03
    1.4240001907e+03    9.9631275799e-13    3.2063920868e-03
    1.4250002164e+03    1.0012581160e-12    3.2063405859e-03
    1.4260002854e+03    1.0009530438e-12    3.2062878337e-03
    1.4270001958e+03    9.9937410686e-13    3.2062330493e-03
    1.4280002398e+03    9.9853106257e-13    3.2061792961e-03
    1.4290001892e+03    9.9626626658e-13    3.2061148555e-03
    1.4300002442e+03    9.9487329528e-13    3.2060463166e-03
    1.4310000460e+03    9.9226180618e-13    3.2059697493e-03
    1.4320002509e+03    9.8866912687e-13    3.2058713795e-03
    1.4330001731e+03    9.8844198311e-13    3.2057651074e-03
    1.4340002517e+03    9.9243183192e-13    3.2056460174e-03
    1.4350000584e+03    9.8777826284e-13    3.2055152479e-03
    1.4360001645e+03    9.8134916454e-13    3.2053856597e-03
    1.4370001908e+03    9.8020990353e-13    3.2052508754e-03
    1.4380002304e+03    9.7987649368e-13    3.2051147318e-03
    1.4390001813e+03    9.8397703633e-13    3.2049912716e-03
    1.4400001447e+03    9.8093029905e-13    3.2048677175e-03
    1.4410001141e+03    9.7969628411e-13    3.2047412095e-03
    1.4420003117e+03    9.7904141934e-13    3.2046230637e-03
    1.4430002300e+03    9.8204255076e-13    3.2044987117e-03
    1.4440000089e+03    9.8310786829e-13    3.2043631092e-03
    1.4450002929e+03    9.8068987202e-13    3.2042323962e-03
    1.4460001894e+03    9.7391939392e-13    3.2040970129e-03
    1.4470000124e+03    9.7033557012e-13    3.2039515469e-03
    1.4480002243e+03    9.7245380746e-13    3.2038142596e-03
    1.4490002269e+03    9.6782326270e-13    3.2036797314e-03
    1.4500001892e+03    9.6861671615e-13    3.2035451688e-03
    1.4510002633e+03    9.7292890543e-13    3.2034285151e-03
    1.4520002418e+03    9.7157976889e-13    3.2033237828e-03
    1.4530002488e+03    9.7414166716e-13    3.2032299150e-03
    1.4540000867e+03    9.7184322024e-13    3.2031589597e-03
    1.4550002609e+03    9.7280625666e-13    3.2030961938e-03
    1.4560000902e+03    9.7106880612e-13    3.2030392772e-03
    1.4570001440e+03    9.6806678915e-13    3.2029957935e-03
    1.4580001336e+03    9.6692177206e-13    3.2029494564e-03
    1.4590001289e+03    9.6764615255e-13    3.2028947090e-03
    1.4600002413e+03    9.6274020151e-13    3.2028406632e-03
    1.4610002619e+03    9.6256929022e-13    3.2027755092e-03
    1.4620000620e+03    9.6040057649e-13    3.2027041798e-03
    1.4630001440e+03    9.5589533715e-13    3.2026378625e-03
    1.4640001060e+03    9.5295309485e-13    3.2025639973e-03
    1.4650001971e+03    9.5013261578e-13    3.2024869609e-03
    1.4660002711e+03    9.5204673368e-13    3.2024145218e-03
    1.4670000497e+03    9.5793918823e-13    3.2023391726e-03
    1.4680000049e+03    9.5986836050e-13    3.2022598294e-03
    1.4690001547e+03    9.5551189369e-13    3.2021819315e-03
    1.4700002088e+03    9.5407730150e-13    3.2020966347e-03
    1.4710001679e+03    9.5246781305e-13    3.2020012098e-03
    1.4720002119e+03    9.5386078435e-13    3.2019085805e-03
    1.4730002074e+03    9.5786435920e-13    3.2018065125e-03
    1.4740000178e+03    9.5828145359e-13    3.2016925581e-03
    1.4750000190e+03    9.5738749013e-13    3.2015825553e-03
    1.4760002672e+03    9.5202680879e-13    3.2014667756e-03
    1.4770000839e+03    9.5037392835e-13    3.2013393676e-03
    1.4780001767e+03    9.4664974476e-13    3.2012166706e-03
    1.4790001757e+03    9.4565704239e-13    3.2010941631e-03
    1.4800001297e+03    9.4535285572e-13    3.2009636773e-03
    1.4810002601e+03    9.4243319496e-13    3.2008387994e-03
    1.4820002109e+03    9.3964061074e-13    3.2007178972e-03
    1.4830001425e+03    9.3618209236e-13    3.2005897678e-03
    1.4840002449e+03    9.3367373678e-13    3.2004635329e-03
    1.4850001797e+03    9.3348116264e-13    3.2003453377e-03
    1.4860000456e+03    9.3042556985e-13    3.2002290776e-03
    1.4870002109e+03    9.3273110117e-13    3.2001111316e-03
    1.4880003109e+03    9.3640525115e-13    3.2000029943e-03
    1.4890000343e+03    9.3221969562e-13    3.1999029084e-03
    1.4900001390e+03    9.3255089160e-13    3.1998003099e-03
    1.4910002979e+03    9.3091173720e-13    3.1997091789e-03
    1.4920001213e+03    9.2741115516e-13    3.1996278169e-03
    1.4930001172e+03    9.2806070662e-13    3.1995443998e-03
    1.4940000516e+03    9.2666330757e-13    3.1994672869e-03
    1.4950001737e+03    9.2388622049e-13    3.1993960271e-03
    1.4960001982e+03    9.2627720746e-13    3.1993251483e-03
    1.4970000317e+03    9.2377464109e-13    3.1992658386e-03
    1.4980002546e+03    9.2176399816e-13    3.1991963708e-03
    1.4990001671e+03    9.2215718269e-13    3.1991219451e-03
    1.5000001487e+03    9.2093423713e-13    3.1990514423e-03
    1.5010000736e+03    9.1995260415e-13    3.1989825756e-03
    1.5020002539e+03    9.2420590430e-13    3.1989111646e-03
    1.5030000780e+03    9.2301351024e-13    3.1988400821e-03
    1.5040000175e+03    9.2560197502e-13    3.1987681688e-03
    1.5050002567e+03    9.2337702882e-13    3.1986853235e-03
    1.5060001414e+03    9.2142881721e-13    3.1986007140e-03
    1.5070000749e+03    9.2338189935e-13    3.1985106165e-03
    1.5080002195e+03    9.2056142027e-13    3.1984142052e-03
    1.5090002811e+03    9.2232056680e-13    3.1983141566e-03
    1.5100001624e+03    9.2432191144e-13    3.1982175844e-03
    1.5110001311e+03    9.2424973906e-13    3.1981182239e-03
    1.5120000575e+03    9.2184104108e-13    3.1980168151e-03
    1.5130000498e+03    9.2161079789e-13    3.1979204499e-03
    1.5140002464e+03    9.2553910092e-13    3.1978177580e-03
    1.5150000170e+03    9.2570912666e-13    3.1977052051e-03
    1.5160002082e+03    9.2207349814e-13    3.1975920046e-03
    1.5170001797e+03    9.2312597518e-13    3.1974756156e-03
    1.5180001044e+03    9.2279920697e-13    3.1973534953e-03
    1.5190001346e+03    9.2536730408e-13    3.1972242929e-03
    1.5200001637e+03    9.2583266099e-13    3.1970976649e-03
    1.5210000915e+03    9.2280540582e-13    3.1969690467e-03
    1.5220002617e+03    9.2437991502e-13    3.1968376977e-03
    1.5230000062e+03    9.2481596268e-13    3.1967085088e-03
    1.5240001457e+03    9.2934713249e-13    3.1965726942e-03
    1.5250002768e+03    9.2988359943e-13    3.1964332790e-03
