                   t                divB                mass
    9.0100007775e+02    4.5630112658e-12    4.0524765766e-03
    9.0200015044e+02    4.5615626110e-12    4.0525064278e-03
    9.0300022507e+02    4.5582381518e-12    4.0525362806e-03
    9.0400002869e+02    4.5609542040e-12    4.0525661278e-03
    9.0500010741e+02    4.5675553490e-12    4.0525959861e-03
    9.0600018827e+02    4.5713533258e-12    4.0526258472e-03
    9.0700027128e+02    4.5721851432e-12    4.0526557110e-03
    9.0800008337e+02    4.5696124108e-12    4.0526855688e-03
    9.0900017056e+02    4.5690405364e-12    4.0527154364e-03
    9.1000025974e+02    4.5658945246e-12    4.0527453050e-03
    9.1100007783e+02    4.5685515627e-12    4.0527751656e-03
    9.1200017082e+02    4.5664144104e-12    4.0528050339e-03
    9.1300026561e+02    4.5681286286e-12    4.0528349018e-03
    9.1400008916e+02    4.5620220777e-12    4.0528647619e-03
    9.1500018753e+02    4.5581580613e-12    4.0528946312e-03
    9.1600001467e+02    4.5541732067e-12    4.0529244943e-03
    9.1700011668e+02    4.5592020483e-12    4.0529543677e-03
    9.1800022058e+02    4.5599931178e-12    4.0529842432e-03
    9.1900005338e+02    4.5592779235e-12    4.0530141123e-03
    9.2000016120e+02    4.5546607753e-12    4.0530439911e-03
    9.2100027104e+02    4.5461037355e-12    4.0530738714e-03
    9.2200010989e+02    4.5429043299e-12    4.0531037448e-03
    9.2300022380e+02    4.5403962321e-12    4.0531336272e-03
    9.2400006666e+02    4.5443445542e-12    4.0531635016e-03
    9.2500018447e+02    4.5443895173e-12    4.0531933837e-03
    9.2600003108e+02    4.5440860164e-12    4.0532232567e-03
    9.2700015247e+02    4.5538247426e-12    4.0532531370e-03
    9.2800000251e+02    4.5598680642e-12    4.0532830088e-03
    9.2900012722e+02    4.5680808553e-12    4.0533128888e-03
    9.3000025358e+02    4.5737827383e-12    4.0533427685e-03
    9.3100010859e+02    4.5750768325e-12    4.0533726392e-03
    9.3200023837e+02    4.5744993377e-12    4.0534025166e-03
    9.3300009695e+02    4.5765634249e-12    4.0534323845e-03
    9.3400023050e+02    4.5773727607e-12    4.0534622596e-03
    9.3500009305e+02    4.5791993866e-12    4.0534921264e-03
    9.3600023076e+02    4.5743237006e-12    4.0535220018e-03
    9.3700009762e+02    4.5727977654e-12    4.0535518704e-03
    9.3800023975e+02    4.5764369662e-12    4.0535817490e-03
    9.3900011107e+02    4.5829144627e-12    4.0536116222e-03
    9.4000025763e+02    4.5797515897e-12    4.0536415066e-03
    9.4100013328e+02    4.5834048415e-12    4.0536713863e-03
    9.4200001097e+02    4.5890392798e-12    4.0537012693e-03
    9.4300016361e+02    4.5895563555e-12    4.0537311631e-03
    9.4400004497e+02    4.5965256358e-12    4.0537610505e-03
    9.4500020103e+02    4.5964413300e-12    4.0537909466e-03
    9.4600008560e+02    4.5985883180e-12    4.0538208341e-03
    9.4700024473e+02    4.6006481900e-12    4.0538507287e-03
    9.4800013234e+02    4.6007156346e-12    4.0538806140e-03
    9.4900002151e+02    4.6011722911e-12    4.0539104987e-03
    9.5000018539e+02    4.5982623356e-12    4.0539403914e-03
    9.5100007799e+02    4.5935159184e-12    4.0539702763e-03
    9.5200024551e+02    4.5944755995e-12    4.0540001703e-03
    9.5300014196e+02    4.5962839592e-12    4.0540300578e-03
    9.5400004049e+02    4.6011835319e-12    4.0540599473e-03
    9.5500021419e+02    4.6018565733e-12    4.0540898470e-03
    9.5600011700e+02    4.6016078711e-12    4.0541197404e-03
    9.5700002197e+02    4.6055842952e-12    4.0541496356e-03
    9.5800020210e+02    4.6101157326e-12    4.0541795402e-03
    9.5900011122e+02    4.6121657689e-12    4.0542094378e-03
    9.6000002232e+02    4.6052934402e-12    4.0542393364e-03
    9.6100020835e+02    4.6084127552e-12    4.0542692438e-03
    9.6200012316e+02    4.6137577436e-12    4.0542991435e-03
    9.6300003975e+02    4.6152007781e-12    4.0543290435e-03
    9.6400023115e+02    4.6226843239e-12    4.0543589521e-03
    9.6500015126e+02    4.6293472931e-12    4.0543888531e-03
    9.6600007314e+02    4.6272986619e-12    4.0544187550e-03
    9.6700026989e+02    4.6255956845e-12    4.0544486659e-03
    9.6800019544e+02    4.6213551022e-12    4.0544785699e-03
    9.6900012289e+02    4.6161759153e-12    4.0545084750e-03
    9.7000005230e+02    4.6214984221e-12    4.0545383813e-03
    9.7100025676e+02    4.6233222378e-12    4.0545682969e-03
    9.7200019017e+02    4.6250729885e-12    4.0545982053e-03
    9.7300012556e+02    4.6233531500e-12    4.0546281143e-03
    9.7400006290e+02    4.6240936360e-12    4.0546580236e-03
    9.7500000212e+02    4.6214464335e-12    4.0546879327e-03
    9.7600021619e+02    4.6286798721e-12    4.0547178496e-03
    9.7700015893e+02    4.6206989220e-12    4.0547477579e-03
    9.7800010334e+02    4.6192811793e-12    4.0547776655e-03
    9.7900004940e+02    4.6194919438e-12    4.0548075729e-03
    9.8000027017e+02    4.6225016613e-12    4.0548374881e-03
    9.8100021959e+02    4.6186952539e-12    4.0548673944e-03
    9.8200017079e+02    4.6248903259e-12    4.0548972995e-03
    9.8300012385e+02    4.6235273820e-12    4.0549272037e-03
    9.8400007888e+02    4.6286658211e-12    4.0549571075e-03
    9.8500003597e+02    4.6229049241e-12    4.0549870117e-03
    9.8600026824e+02    4.6295805392e-12    4.0550169255e-03
    9.8700022964e+02    4.6282681787e-12    4.0550468332e-03
    9.8800019325e+02    4.6261296213e-12    4.0550767438e-03
    9.8900015904e+02    4.6200258806e-12    4.0551066579e-03
    9.9000012697e+02    4.6223204038e-12    4.0551365757e-03
    9.9100009697e+02    4.6266284307e-12    4.0551664972e-03
    9.9200006893e+02    4.6274532226e-12    4.0551964219e-03
    9.9300004272e+02    4.6214309775e-12    4.0552263490e-03
    9.9400001821e+02    4.6165862035e-12    4.0552562774e-03
    9.9500026836e+02    4.6123596722e-12    4.0552862143e-03
    9.9600024697e+02    4.6087570039e-12    4.0553161426e-03
    9.9700022709e+02    4.6112833680e-12    4.0553460698e-03
    9.9800020874e+02    4.6085827719e-12    4.0553759957e-03
    9.9900019198e+02    4.6116669595e-12    4.0554059205e-03
    1.0000001769e+03    4.6120603866e-12    4.0554358450e-03
    1.0010001636e+03    4.6173786782e-12    4.0554657693e-03
    1.0020001523e+03    4.6141624115e-12    4.0554956942e-03
    1.0030001429e+03    4.6177664849e-12    4.0555256201e-03
    1.0040001357e+03    4.6162124478e-12    4.0555555476e-03
    1.0050001306e+03    4.6156026358e-12    4.0555854771e-03
    1.0060001277e+03    4.6203392172e-12    4.0556154088e-03
    1.0070001268e+03    4.6234023284e-12    4.0556453425e-03
    1.0080001281e+03    4.6238449339e-12    4.0556752779e-03
    1.0090001314e+03    4.6196155924e-12    4.0557052139e-03
    1.0100001366e+03    4.6163768441e-12    4.0557351500e-03
    1.0110001436e+03    4.6208591031e-12    4.0557650858e-03
    1.0120001525e+03    4.6155871797e-12    4.0557950214e-03
    1.0130001631e+03    4.6184325008e-12    4.0558249571e-03
    1.0140001754e+03    4.6136340951e-12    4.0558548929e-03
    1.0150001894e+03    4.6091237342e-12    4.0558848289e-03
    1.0160002052e+03    4.6036733635e-12    4.0559147651e-03
    1.0170002228e+03    4.6014884379e-12    4.0559447017e-03
    1.0180002422e+03    4.6052639331e-12    4.0559746392e-03
    1.0190002635e+03    4.6064652910e-12    4.0560045775e-03
    1.0200000136e+03    4.6044798891e-12    4.0560345079e-03
    1.0210000389e+03    4.6060760791e-12    4.0560644467e-03
    1.0220000661e+03    4.6016331629e-12    4.0560943865e-03
    1.0230000952e+03    4.6020898194e-12    4.0561243277e-03
    1.0240001263e+03    4.6020912245e-12    4.0561542696e-03
    1.0250001593e+03    4.6011245178e-12    4.0561842116e-03
    1.0260001941e+03    4.6023905101e-12    4.0562141530e-03
    1.0270002306e+03    4.6023553827e-12    4.0562440937e-03
    1.0280002687e+03    4.6039684339e-12    4.0562740337e-03
    1.0290000355e+03    4.5995522145e-12    4.0563039647e-03
    1.0300000770e+03    4.6000411882e-12    4.0563339036e-03
    1.0310001203e+03    4.6011807217e-12    4.0563638426e-03
    1.0320001654e+03    4.6044728636e-12    4.0563937817e-03
    1.0330002124e+03    4.6019408791e-12    4.0564237209e-03
    1.0340002614e+03    4.5967476412e-12    4.0564536601e-03
    1.0350000394e+03    4.5948057973e-12    4.0564835916e-03
    1.0360000926e+03    4.5930199192e-12    4.0565135328e-03
    1.0370001479e+03    4.6010669089e-12    4.0565434766e-03
    1.0380002054e+03    4.6080671014e-12    4.0565734241e-03
    1.0390002651e+03    4.6067420950e-12    4.0566033757e-03
    1.0400000539e+03    4.6122725562e-12    4.0566333232e-03
    1.0410001177e+03    4.6154607210e-12    4.0566632822e-03
    1.0420001834e+03    4.6159876323e-12    4.0566932440e-03
    1.0430002509e+03    4.6147370961e-12    4.0567232075e-03
    1.0440000470e+03    4.6125507654e-12    4.0567531637e-03
    1.0450001178e+03    4.6097602431e-12    4.0567831281e-03
    1.0460001900e+03    4.6090113264e-12    4.0568130917e-03
    1.0470002638e+03    4.6005175160e-12    4.0568430540e-03
    1.0480000660e+03    4.6016317578e-12    4.0568730065e-03
    1.0490001429e+03    4.5981948909e-12    4.0569029657e-03
    1.0500002216e+03    4.5929243726e-12    4.0569329240e-03
    1.0510000291e+03    4.5906663820e-12    4.0569628742e-03
    1.0520001116e+03    4.5915122503e-12    4.0569928337e-03
    1.0530001962e+03    4.5912326360e-12    4.0570227951e-03
    1.0540000098e+03    4.5870974360e-12    4.0570527504e-03
    1.0550000987e+03    4.5788593532e-12    4.0570827161e-03
    1.0560001897e+03    4.5783717846e-12    4.0571126837e-03
    1.0570000098e+03    4.5787736423e-12    4.0571426444e-03
    1.0580001051e+03    4.5743307260e-12    4.0571726141e-03
    1.0590002023e+03    4.5777647827e-12    4.0572025837e-03
    1.0600000284e+03    4.5776959330e-12    4.0572325450e-03
    1.0610001294e+03    4.5739204378e-12    4.0572625143e-03
    1.0620002322e+03    4.5701913107e-12    4.0572924838e-03
    1.0630000635e+03    4.5756613528e-12    4.0573224450e-03
    1.0640001697e+03    4.5739513499e-12    4.0573524142e-03
    1.0650000046e+03    4.5757835962e-12    4.0573823748e-03
    1.0660001142e+03    4.5726783321e-12    4.0574123441e-03
    1.0670002256e+03    4.5666181494e-12    4.0574423142e-03
    1.0680000658e+03    4.5721921686e-12    4.0574722771e-03
    1.0690001810e+03    4.5724563268e-12    4.0575022485e-03
    1.0700000250e+03    4.5699707105e-12    4.0575322116e-03
    1.0710001441e+03    4.5733331073e-12    4.0575621827e-03
    1.0720002652e+03    4.5751808096e-12    4.0575921549e-03
    1.0730001152e+03    4.5765802861e-12    4.0576221208e-03
    1.0740002402e+03    4.5776144374e-12    4.0576520967e-03
    1.0750000939e+03    4.5740216047e-12    4.0576820650e-03
    1.0760002226e+03    4.5753128887e-12    4.0577120409e-03
    1.0770000799e+03    4.5700803081e-12    4.0577420070e-03
    1.0780002120e+03    4.5662289376e-12    4.0577719799e-03
    1.0790000727e+03    4.5608951900e-12    4.0578019440e-03
    1.0800002082e+03    4.5586189331e-12    4.0578319168e-03
    1.0810000724e+03    4.5600844491e-12    4.0578618828e-03
    1.0820002115e+03    4.5632360813e-12    4.0578918589e-03
    1.0830000794e+03    4.5661052891e-12    4.0579218286e-03
    1.0840002224e+03    4.5656500377e-12    4.0579518082e-03
    1.0850000944e+03    4.5653043839e-12    4.0579817817e-03
    1.0860002416e+03    4.5669216504e-12    4.0580117660e-03
    1.0870001178e+03    4.5659774253e-12    4.0580417454e-03
    1.0880002693e+03    4.5723678057e-12    4.0580717369e-03
    1.0890001498e+03    4.5726530404e-12    4.0581017243e-03
    1.0900000324e+03    4.5676410599e-12    4.0581317153e-03
    1.0910001900e+03    4.5690138396e-12    4.0581617179e-03
    1.0920000764e+03    4.5662345580e-12    4.0581917152e-03
    1.0930002377e+03    4.5675005503e-12    4.0582217226e-03
    1.0940001274e+03    4.5701421323e-12    4.0582517229e-03
    1.0950000187e+03    4.5757793809e-12    4.0582817229e-03
    1.0960001846e+03    4.5798949096e-12    4.0583117300e-03
    1.0970000789e+03    4.5839064611e-12    4.0583417272e-03
    1.0980002479e+03    4.5825477324e-12    4.0583717309e-03
    1.0990001455e+03    4.5779095077e-12    4.0584017288e-03
    1.1000000448e+03    4.5830844794e-12    4.0584317173e-03
    1.1010002191e+03    4.5826067465e-12    4.0584617177e-03
    1.1020001223e+03    4.5824198686e-12    4.0584917165e-03
    1.1030000276e+03    4.5836788354e-12    4.0585217176e-03
    1.1040002082e+03    4.5797403489e-12    4.0585517258e-03
    1.1050001179e+03    4.5821163677e-12    4.0585817262e-03
    1.1060000297e+03    4.5852820509e-12    4.0586117287e-03
    1.1070002168e+03    4.5889142262e-12    4.0586417414e-03
    1.1080001328e+03    4.5859522821e-12    4.0586717472e-03
    1.1090000509e+03    4.5885601418e-12    4.0587017536e-03
    1.1100002439e+03    4.5878744546e-12    4.0587317684e-03
    1.1110001656e+03    4.5899315163e-12    4.0587617751e-03
    1.1120000891e+03    4.5902631192e-12    4.0587917813e-03
    1.1130000143e+03    4.5907830050e-12    4.0588217880e-03
    1.1140002143e+03    4.5915052248e-12    4.0588518025e-03
    1.1150001429e+03    4.5918902213e-12    4.0588818063e-03
    1.1160000732e+03    4.5929440440e-12    4.0589118084e-03
    1.1170000054e+03    4.5983916045e-12    4.0589418099e-03
    1.1180002125e+03    4.5919309692e-12    4.0589718207e-03
    1.1190001484e+03    4.5902715498e-12    4.0590018253e-03
    1.1200000864e+03    4.5914771229e-12    4.0590318317e-03
    1.1210000263e+03    4.5870763595e-12    4.0590618398e-03
    1.1220002414e+03    4.5874585459e-12    4.0590918571e-03
    1.1230001853e+03    4.5874444949e-12    4.0591218670e-03
    1.1240001311e+03    4.5831378731e-12    4.0591518776e-03
    1.1250000789e+03    4.5830310857e-12    4.0591818884e-03
    1.1260000285e+03    4.5841031746e-12    4.0592118990e-03
    1.1270002530e+03    4.5880571171e-12    4.0592419175e-03
    1.1280002060e+03    4.5888425663e-12    4.0592719274e-03
    1.1290001608e+03    4.5892893871e-12    4.0593019373e-03
    1.1300001174e+03    4.5905961272e-12    4.0593319475e-03
    1.1310000758e+03    4.5905019857e-12    4.0593619583e-03
    1.1320000360e+03    4.5939486882e-12    4.0593919695e-03
    1.1330002713e+03    4.5961940330e-12    4.0594219894e-03
    1.1340002355e+03    4.5984478083e-12    4.0594520019e-03
    1.1350002017e+03    4.5986557627e-12    4.0594820156e-03
    1.1360001700e+03    4.5972352098e-12    4.0595120311e-03
    1.1370001405e+03    4.6042803654e-12    4.0595420490e-03
    1.1380001131e+03    4.6085462394e-12    4.0595720699e-03
    1.1390000877e+03    4.6013914862e-12    4.0596020940e-03
    1.1400000644e+03    4.6041595270e-12    4.0596321211e-03
    1.1410000431e+03    4.6041946544e-12    4.0596621507e-03
    1.1420000235e+03    4.6076371417e-12    4.0596921819e-03
    1.1430000057e+03    4.6096956086e-12    4.0597222137e-03
    1.1440002625e+03    4.6107845587e-12    4.0597522532e-03
    1.1450002478e+03    4.6115742231e-12    4.0597822830e-03
    1.1460002346e+03    4.6070975845e-12    4.0598123111e-03
    1.1470002230e+03    4.6110978953e-12    4.0598423373e-03
    1.1480002130e+03    4.6118397864e-12    4.0598723616e-03
    1.1490002047e+03    4.6130088270e-12    4.0599023844e-03
    1.1500001983e+03    4.6174503381e-12    4.0599324059e-03
    1.1510001938e+03    4.6147356910e-12    4.0599624266e-03
    1.1520001914e+03    4.6145122806e-12    4.0599924473e-03
    1.1530001911e+03    4.6231437905e-12    4.0600224687e-03
    1.1540001930e+03    4.6253708690e-12    4.0600524913e-03
    1.1550001970e+03    4.6204094721e-12    4.0600825157e-03
    1.1560002033e+03    4.6145319520e-12    4.0601125417e-03
    1.1570002116e+03    4.6143085416e-12    4.0601425693e-03
    1.1580002220e+03    4.6169641746e-12    4.0601725979e-03
    1.1590002344e+03    4.6140528139e-12    4.0602026273e-03
    1.1600002485e+03    4.6142129950e-12    4.0602326570e-03
    1.1610002645e+03    4.6124341424e-12    4.0602626864e-03
    1.1620000089e+03    4.6132673648e-12    4.0602927072e-03
    1.1630000283e+03    4.6039417370e-12    4.0603227355e-03
    1.1640000492e+03    4.6055435474e-12    4.0603527631e-03
    1.1650000719e+03    4.6074671250e-12    4.0603827903e-03
    1.1660000963e+03    4.6007114194e-12    4.0604128171e-03
    1.1670001225e+03    4.6041370455e-12    4.0604428438e-03
    1.1680001506e+03    4.5999920098e-12    4.0604728708e-03
    1.1690001806e+03    4.6019085619e-12    4.0605028983e-03
    1.1700002125e+03    4.5996646222e-12    4.0605329269e-03
    1.1710002465e+03    4.5994313761e-12    4.0605629570e-03
    1.1720000093e+03    4.6018228510e-12    4.0605929805e-03
    1.1730000472e+03    4.6046906536e-12    4.0606230139e-03
    1.1740000871e+03    4.6080952033e-12    4.0606530484e-03
    1.1750001288e+03    4.6072619809e-12    4.0606830837e-03
    1.1760001723e+03    4.6096225436e-12    4.0607131194e-03
    1.1770002177e+03    4.6154747719e-12    4.0607431552e-03
    1.1780002648e+03    4.6116613391e-12    4.0607731908e-03
    1.1790000404e+03    4.6040344734e-12    4.0608032182e-03
    1.1800000910e+03    4.5997334720e-12    4.0608332538e-03
    1.1810001434e+03    4.5963162764e-12    4.0608632901e-03
    1.1820001977e+03    4.5993653366e-12    4.0608933277e-03
    1.1830002538e+03    4.6021165162e-12    4.0609233668e-03
    1.1840000389e+03    4.5972871983e-12    4.0609533990e-03
    1.1850000991e+03    4.6029413081e-12    4.0609834391e-03
    1.1860001615e+03    4.5992754104e-12    4.0610134804e-03
    1.1870002259e+03    4.6019240179e-12    4.0610435247e-03
    1.1880000193e+03    4.5999147294e-12    4.0610735643e-03
    1.1890000879e+03    4.5997700045e-12    4.0611036153e-03
    1.1900001584e+03    4.6021333774e-12    4.0611336692e-03
    1.1910002309e+03    4.5999358059e-12    4.0611637252e-03
    1.1920000320e+03    4.6013507384e-12    4.0611937740e-03
    1.1930001079e+03    4.5999020836e-12    4.0612238303e-03
    1.1940001853e+03    4.5906467106e-12    4.0612538852e-03
    1.1950002643e+03    4.5908195375e-12    4.0612839381e-03
    1.1960000717e+03    4.5941144897e-12    4.0613139810e-03
    1.1970001538e+03    4.5942086311e-12    4.0613440303e-03
    1.1980002376e+03    4.5932208481e-12    4.0613740781e-03
    1.1990000499e+03    4.5914321598e-12    4.0614041164e-03
    1.2000001373e+03    4.5884631901e-12    4.0614341623e-03
    1.2010002266e+03    4.5882468052e-12    4.0614642079e-03
    1.2020000448e+03    4.5877381602e-12    4.0614942454e-03
    1.2030001384e+03    4.5897994372e-12    4.0615242919e-03
    1.2040002341e+03    4.5936803147e-12    4.0615543394e-03
    1.2050000588e+03    4.5896561174e-12    4.0615843798e-03
    1.2060001588e+03    4.5884336831e-12    4.0616144298e-03
    1.2070002609e+03    4.5878899106e-12    4.0616444814e-03
    1.2080000918e+03    4.5832994592e-12    4.0616745265e-03
    1.2090001977e+03    4.5864932444e-12    4.0617045808e-03
    1.2100000323e+03    4.5905862915e-12    4.0617346273e-03
    1.2110001418e+03    4.5866716917e-12    4.0617646816e-03
    1.2120002530e+03    4.5873180362e-12    4.0617947353e-03
    1.2130000925e+03    4.5872674527e-12    4.0618247803e-03
    1.2140002069e+03    4.5841397071e-12    4.0618548332e-03
    1.2150000498e+03    4.5839598547e-12    4.0618848776e-03
    1.2160001676e+03    4.5873503534e-12    4.0619149303e-03
    1.2170000139e+03    4.5867040089e-12    4.0619449753e-03
    1.2180001353e+03    4.5831870515e-12    4.0619750294e-03
    1.2190002586e+03    4.5844544488e-12    4.0620050848e-03
    1.2200001107e+03    4.5815613544e-12    4.0620351336e-03
    1.2210002379e+03    4.5789647354e-12    4.0620651923e-03
    1.2220000940e+03    4.5828863607e-12    4.0620952444e-03
    1.2230002251e+03    4.5816484704e-12    4.0621253062e-03
    1.2240000850e+03    4.5782200341e-12    4.0621553611e-03
    1.2250002199e+03    4.5810822164e-12    4.0621854251e-03
    1.2260000834e+03    4.5781202722e-12    4.0622154813e-03
    1.2270002219e+03    4.5759943607e-12    4.0622455452e-03
    1.2280000889e+03    4.5707392985e-12    4.0622755974e-03
    1.2290002309e+03    4.5635733046e-12    4.0623056562e-03
    1.2300001014e+03    4.5652186730e-12    4.0623357071e-03
    1.2310002468e+03    4.5670565397e-12    4.0623657674e-03
    1.2320001210e+03    4.5658776634e-12    4.0623958203e-03
    1.2330002702e+03    4.5683407982e-12    4.0624258824e-03
    1.2340001482e+03    4.5703978600e-12    4.0624559378e-03
    1.2350000282e+03    4.5695238897e-12    4.0624859953e-03
    1.2360001835e+03    4.5669258657e-12    4.0625160634e-03
    1.2370000677e+03    4.5690784740e-12    4.0625461257e-03
    1.2380002270e+03    4.5690278905e-12    4.0625761986e-03
    1.2390001152e+03    4.5696025751e-12    4.0626062652e-03
    1.2400000054e+03    4.5700479908e-12    4.0626363334e-03
    1.2410001705e+03    4.5692948589e-12    4.0626664104e-03
    1.2420000642e+03    4.5711762836e-12    4.0626964791e-03
    1.2430002327e+03    4.5689843325e-12    4.0627265547e-03
    1.2440001295e+03    4.5732122689e-12    4.0627566193e-03
    1.2450000279e+03    4.5704175313e-12    4.0627866801e-03
    1.2460002011e+03    4.5735213903e-12    4.0628167461e-03
    1.2470001026e+03    4.5771423248e-12    4.0628468018e-03
    1.2480000058e+03    4.5802995774e-12    4.0628768561e-03
    1.2490001839e+03    4.5788495175e-12    4.0629069190e-03
    1.2500000907e+03    4.5774514461e-12    4.0629369818e-03
    1.2510002726e+03    4.5715921923e-12    4.0629670540e-03
    1.2520001834e+03    4.5741860011e-12    4.0629971134e-03
    1.2530000964e+03    4.5750079827e-12    4.0630271706e-03
    1.2540000115e+03    4.5732038384e-12    4.0630572206e-03
    1.2550002019e+03    4.5745091733e-12    4.0630872731e-03
    1.2560001213e+03    4.5757892166e-12    4.0631173210e-03
    1.2570000453e+03    4.5788073646e-12    4.0631473777e-03
    1.2580002548e+03    4.5803234641e-12    4.0631774499e-03
    1.2590002031e+03    4.5789324182e-12    4.0632075175e-03
    1.2600001626e+03    4.5749644247e-12    4.0632375862e-03
    1.2610001329e+03    4.5784673312e-12    4.0632676558e-03
    1.2620001136e+03    4.5861040325e-12    4.0632977263e-03
    1.2630001046e+03    4.5852132011e-12    4.0633277972e-03
    1.2640001061e+03    4.5882889581e-12    4.0633578684e-03
    1.2650001183e+03    4.5860239420e-12    4.0633879402e-03
    1.2660001416e+03    4.5885685724e-12    4.0634180132e-03
    1.2670001766e+03    4.5876763359e-12    4.0634480874e-03
    1.2680002237e+03    4.5850010315e-12    4.0634781626e-03
    1.2690000102e+03    4.5918508786e-12    4.0635082305e-03
    1.2700000827e+03    4.5907647388e-12    4.0635383074e-03
    1.2710001683e+03    4.5906846483e-12    4.0635683855e-03
    1.2720002668e+03    4.5942592146e-12    4.0635984653e-03
    1.2730001049e+03    4.5928920554e-12    4.0636285389e-03
    1.2740002288e+03    4.5927276591e-12    4.0636586228e-03
    1.2750000916e+03    4.5900368986e-12    4.0636887005e-03
    1.2760002394e+03    4.5938433060e-12    4.0637187877e-03
    1.2770001255e+03    4.5984562389e-12    4.0637488675e-03
    1.2780000228e+03    4.5998107523e-12    4.0637789475e-03
    1.2790002048e+03    4.6002294711e-12    4.0638090355e-03
    1.2800001249e+03    4.5975682177e-12    4.0638391151e-03
    1.2810000568e+03    4.5897896016e-12    4.0638691943e-03
    1.2820000007e+03    4.5897123212e-12    4.0638992732e-03
    1.2830002303e+03    4.5851106291e-12    4.0639293604e-03
    1.2840001994e+03    4.5835074136e-12    4.0639594399e-03
    1.2850001815e+03    4.5843715481e-12    4.0639895212e-03
    1.2860001769e+03    4.5836816456e-12    4.0640196050e-03
    1.2870001856e+03    4.5807955766e-12    4.0640496919e-03
    1.2880002074e+03    4.5811215591e-12    4.0640797815e-03
    1.2890002421e+03    4.5786780957e-12    4.0641098731e-03
    1.2900000158e+03    4.5797586152e-12    4.0641399576e-03
    1.2910000747e+03    4.5804948859e-12    4.0641700506e-03
    1.2920001446e+03    4.5753620671e-12    4.0642001425e-03
    1.2930002249e+03    4.5707154118e-12    4.0642302326e-03
    1.2940000420e+03    4.5727162698e-12    4.0642603130e-03
    1.2950001424e+03    4.5727036239e-12    4.0642904010e-03
    1.2960002529e+03    4.5770622343e-12    4.0643204884e-03
    1.2970001006e+03    4.5795885984e-12    4.0643505664e-03
    1.2980002326e+03    4.5775779049e-12    4.0643806511e-03
    1.2990001031e+03    4.5719167697e-12    4.0644107264e-03
    1.3000002594e+03    4.5720165315e-12    4.0644408095e-03
    1.3010001555e+03    4.5725560887e-12    4.0644708845e-03
    1.3020000653e+03    4.5780809295e-12    4.0645009604e-03
    1.3030002623e+03    4.5754337271e-12    4.0645310458e-03
    1.3040002002e+03    4.5753648773e-12    4.0645611249e-03
    1.3050001521e+03    4.5739120072e-12    4.0645912062e-03
    1.3060001179e+03    4.5787497556e-12    4.0646212898e-03
    1.3070000969e+03    4.5785488268e-12    4.0646513753e-03
    1.3080000886e+03    4.5821964582e-12    4.0646814623e-03
    1.3090000923e+03    4.5815557340e-12    4.0647115502e-03
    1.3100001072e+03    4.5821402543e-12    4.0647416385e-03
    1.3110001328e+03    4.5828371824e-12    4.0647717266e-03
    1.3120001688e+03    4.5854309911e-12    4.0648018144e-03
    1.3130002151e+03    4.5840610217e-12    4.0648319017e-03
    1.3140002717e+03    4.5846722388e-12    4.0648619888e-03
    1.3150000657e+03    4.5851710482e-12    4.0648920675e-03
    1.3160001443e+03    4.5854633084e-12    4.0649221547e-03
    1.3170002346e+03    4.5828891709e-12    4.0649522425e-03
    1.3180000639e+03    4.5840272994e-12    4.0649823230e-03
    1.3190001792e+03    4.5863063665e-12    4.0650124128e-03
    1.3200000341e+03    4.5836619742e-12    4.0650424961e-03
    1.3210001756e+03    4.5865396126e-12    4.0650725898e-03
    1.3220000567e+03    4.5830788590e-12    4.0651026772e-03
    1.3230002242e+03    4.5798906943e-12    4.0651327741e-03
    1.3240001307e+03    4.5794790009e-12    4.0651628641e-03
    1.3250000493e+03    4.5781919322e-12    4.0651929551e-03
    1.3260002533e+03    4.5787371098e-12    4.0652230551e-03
    1.3270001952e+03    4.5834765014e-12    4.0652531472e-03
    1.3280001485e+03    4.5885236093e-12    4.0652832392e-03
    1.3290001129e+03    4.5864243946e-12    4.0653133305e-03
    1.3300000887e+03    4.5832699522e-12    4.0653434209e-03
    1.3310000762e+03    4.5807885512e-12    4.0653735101e-03
    1.3320000756e+03    4.5809726188e-12    4.0654035987e-03
    1.3330000874e+03    4.5795703322e-12    4.0654336871e-03
    1.3340001117e+03    4.5790476362e-12    4.0654637755e-03
    1.3350001489e+03    4.5776903126e-12    4.0654938686e-03
    1.3360001992e+03    4.5734567558e-12    4.0655239628e-03
    1.3370002627e+03    4.5740497067e-12    4.0655540566e-03
    1.3380000657e+03    4.5770523986e-12    4.0655841437e-03
    1.3390001549e+03    4.5766126033e-12    4.0656142437e-03
    1.3400002564e+03    4.5736618999e-12    4.0656443462e-03
    1.3410000962e+03    4.5750417050e-12    4.0656744358e-03
    1.3420002205e+03    4.5721795228e-12    4.0657045310e-03
    1.3430000818e+03    4.5739049817e-12    4.0657346182e-03
    1.3440002269e+03    4.5809332761e-12    4.0657647142e-03
    1.3450001085e+03    4.5876229422e-12    4.0657948008e-03
    1.3460000004e+03    4.5863906723e-12    4.0658248851e-03
    1.3470001765e+03    4.5832966490e-12    4.0658549752e-03
    1.3480000904e+03    4.5844727151e-12    4.0658850554e-03
    1.3490000162e+03    4.5864468762e-12    4.0659151345e-03
    1.3500002280e+03    4.5895704065e-12    4.0659452213e-03
    1.3510001796e+03    4.5883535926e-12    4.0659753000e-03
